2008-04-01,9,354,1.1
2008-04-02,17,430,0.9
2008-04-03,25,430,1.3
2008-04-04,20,460,1.2
2008-04-05,15,430,1.3
2008-04-06,3,360,1
2008-04-07,15,350,1.1
2008-04-08,25,360,0.9
2008-04-09,10,960,1.3
2008-04-10,10,430,0.9
2008-04-11,10,340,1
2008-04-12,10,350,0.7
2008-04-13,21.4583333333,430,0.6505446623
2008-04-14,35,460,0.61416122
2008-04-15,37.7380952381,430,0.6
2008-04-16,40,450,1.1
2008-04-17,45,540,0.8
2008-04-18,45,540,0.9
2008-04-19,35,540,1
2008-04-20,40,450,0.9
2008-04-21,14.5,540,1.1
2008-04-22,18.2697368421,360,2
2008-04-23,25,540,1
2008-04-24,32.8167641326,450,1.0339285714
2008-04-25,41.1306042885,450,1.1
2008-04-26,45,450,1.2
2008-04-27,32.5,450,0.8
2008-04-28,20,450,1.4
2008-04-29,30,460,1.1
2008-04-30,40,540,1
2008-05-01,30,436,0.8
2008-05-02,20,350,1.2
2008-05-03,20,460,0.9
2008-05-04,20,453,1.1
2008-05-05,20,540,1
2008-05-06,20,540,1.3
2008-05-07,15,540,1.4
2008-05-08,15,450,0.6
2008-05-09,20,540,1.1
2008-05-10,30,450,1
2008-05-11,27.84375,450,1.3
2008-05-12,24,540,1.1
2008-05-13,20,450,0.9
2008-05-14,20,450,1
2008-05-15,20,534,1.3
2008-05-16,25,420,1.2
2008-05-17,30,410,1
2008-05-18,20,430,1.2
2008-05-19,20,430,1.1
2008-05-20,30,520,1.2
2008-05-21,20,430,1.4
2008-05-22,25,420,1.2
2008-05-23,20,450,1.5
2008-05-24,30,430,1.6
2008-05-25,30,460,0.9
2008-05-26,20,430,1.4
2008-05-27,25,540,1.2
2008-05-28,30,450,1.4
2008-05-29,30,450,0.9
2008-05-30,20,470,1
2008-05-31,30,430,0.95
2008-06-01,34.6438746439,450,0.9
2008-06-02,38.433048433,430,1
2008-06-03,40,430,1.0928571429
2008-06-04,35,530,1.2
2008-06-05,30,450,1.4
2008-06-06,30,450,1.1
2008-06-07,30,420,0.8
2008-06-08,30,420,1.3
2008-06-09,30,510,1
2008-06-10,40,470,1.5
2008-06-11,4,450,1.1
2008-06-12,40,410,1.0295454546
2008-06-13,25,540,1
2008-06-14,30,420,1.3
2008-06-15,35,420,1.5
2008-06-16,40,410,1.25
2008-06-17,45,430,1
2008-06-18,52.9338235294,430,1.2
2008-06-19,58,530,1
2008-06-20,45,520,1.2
2008-06-21,50,530,1.1
2008-06-22,47.5,520,1
2008-06-23,45,430,1.4
2008-06-24,50,470,1.4
2008-06-25,45,460,1.4
2008-06-26,40,420,1
2008-06-27,40,460,1.2
2008-06-28,40,430,1.3
2008-06-29,40,460,1.4
2008-06-30,55,420,1
2008-07-01,45,430,1
2008-07-02,40,420,1.3
2008-07-03,40,420,1.2740740741
2008-07-04,40,450,1.2259259259
2008-07-05,40,430,1.2
2008-07-06,40,450,1.2
2008-07-07,40,480,1.3
2008-07-08,30,430,1
2008-07-09,30,480,1.5
2008-07-10,30,470,1.2
2008-07-11,45,430,1
2008-07-12,50,430,0.8
2008-07-13,30,470,0.9
2008-07-14,40,480,1.2
2008-07-15,40,460,1
2008-07-16,40,470,0.8
2008-07-17,40,440,0.7
2008-07-18,40,480,1.1
2008-07-19,40,480,1.1
2008-07-20,40,420,1
2008-07-21,40,420,0.9
2008-07-22,40,470,1.1
2008-07-23,40,480,0.9
2008-07-24,35,470,1.1
2008-07-25,45,480,1.5
2008-07-26,40,470,1.2
2008-07-27,35,480,1.1
2008-07-28,40,480,1
2008-07-29,40,480,1.1
2008-07-30,40,470,0.9
2008-07-31,45,470,0.8
2008-08-01,40,420,0.5
2008-08-02,55,430,1.1
2008-08-03,40,410,0.9
2008-08-04,25,420,1.4
2008-08-05,30,430,1.3
2008-08-06,35,410,1.5
2008-08-07,20,480,1
2008-08-08,40,420,1.5
2008-08-09,43.5227272727,730,1.1
2008-08-10,45,650,1.2
2008-08-11,40,740,1
2008-08-12,25,840,1.1
2008-08-13,25.9765625,850,1.4
2008-08-14,28.4375,730,1.3
2008-08-15,31.6796875,7400,0.9085526316
2008-08-16,35,750,0.6
2008-08-17,40,740,1.1
2008-08-18,40,870,1.1
2008-08-19,30,750,1.3
2008-08-20,40,890,1.4
2008-08-21,40,840,0.9
2008-08-22,30,850,1.5
2008-08-23,45,740,1.5
2008-08-24,45,750,1
2008-08-25,39.0340909091,756.607142857,0.9
2008-08-26,30,760,2
2008-08-27,25,740,1.6
2008-08-28,40,750,1
2008-08-29,30,830,1.2
2008-08-30,30,841.590909091,1.4
2008-08-31,30,850,1.2
2008-09-01,30,860,0.9
2008-09-02,30,750,1.3
2008-09-03,35,760,1.4375
2008-09-04,40,790,1.5
2008-09-05,40,750,1.3
2008-09-06,40,850,1.2
2008-09-07,40,830,1.6
2008-09-08,40,760,1.2
2008-09-09,35,760,1.2
2008-09-10,40,860,1.1
2008-09-11,40,25,1.35
2008-09-12,40,64,1.6
2008-09-13,40,46,1.2
2008-09-14,37.5,34,1.2
2008-09-15,35,43,1.1
2008-09-16,36.875,54,1
2008-09-17,40,34,1.4
2008-09-18,42.2045454545,32,1.4
2008-09-19,45,36,1.4
2008-09-20,54,28,1.2
2008-09-21,50,34,1
2008-09-22,30,43,1
2008-09-23,33.3928571429,32,0.9
2008-09-24,40,38,0.7
2008-09-25,50,36,0.8825
2008-09-26,45,45,1.2
2008-09-27,41.6964285714,45,1.5
2008-09-28,40,42,1.3
2008-09-29,40,37,0.9
2008-09-30,40,47,0.8
2008-10-01,45,42,0.8
2008-10-02,45,43,1.2
2008-10-03,45,43,1.5
2008-10-04,45,48,1
2008-10-05,45,43,1.3
2008-10-06,45,36.1835106383,1.3
2008-10-07,50,32,1.2
2008-10-08,35,47,1.6
2008-10-09,40,24,2
2008-10-10,45,49,1.4
2008-10-11,40,46,0.9
2008-10-12,41.2962962963,48,1.5
2008-10-13,43.7037037037,48,1
2008-10-14,45,42,1
2008-10-15,40,45,1
2008-10-16,50,43,0.9
2008-10-17,45,43,0.8
2008-10-18,40,48,0.9
2008-10-19,65,45,1.3
2008-10-20,25,42,1
2008-10-21,45,48,1.1
2008-10-22,45,46,0.7
2008-10-23,30,48,0.8
2008-10-24,40,48,1.1
2008-10-25,45,45,1.2
2008-10-26,40,48,1.1
2008-10-27,40,48,1.2
2008-10-28,40,47,0.6
2008-10-29,46,47,1.3
2008-10-30,40,43,1.2
2008-10-31,30,49,1.075
2008-11-01,40,48,1
2008-11-02,40,47,1.3
2008-11-03,40,48,1.1
2008-11-04,40,47,0.8
2008-11-05,40,48,1.1
2008-11-06,40,46,1
2008-11-07,40,37,0.9
2008-11-08,40,46,1
2008-11-09,40,43,1.1
2008-11-10,40,47,1.1
2008-11-11,40,48,1.3
2008-11-12,40,37,1
2008-11-13,40,38,1.05
2008-11-14,40,37,1.1
2008-11-15,40,37,0.9
2008-11-16,42.5,42,0.7
2008-11-17,45,37,1.3
2008-11-18,45,38,1
2008-11-19,45,42,1
2008-11-20,40,43,0.6
2008-11-21,40,43,0.7
2008-11-22,45,38,0.9
2008-11-23,40,38,1.4
2008-11-24,45,38,1.1
2008-11-25,50,34,0.8
2008-11-26,45,37,1.4
2008-11-27,45,41,1
2008-11-28,50,42,0.9
2008-11-29,50,42,1.2
2008-11-30,45,37,1.2
2008-12-01,40,38,0.9
2008-12-02,50,43,0.6
2008-12-03,50,42,1
2008-12-04,60,42,0.5
2008-12-05,55,41,1.2
2008-12-06,40,40,1
2008-12-07,50,36,0.9
2008-12-08,45,43,0.8
2008-12-09,60,38,1.2
2008-12-10,50,42,1.4
2008-12-11,60,42.0661330412,0.9
2008-12-12,60,42.1263705618,1.3
2008-12-13,55,42.1813014828,1.1
2008-12-14,56,42.2315147253,1
2008-12-15,58.3461538462,42.2775992103,1
2008-12-16,60,42.3201438587,1
2008-12-17,50,42.3597375916,1.3
2008-12-18,60,42.3969693299,0.9
2008-12-19,40,42.4324279947,1.3
2008-12-20,55,42.466702507,1.4
2008-12-21,55,42.5003817877,1.3
2008-12-22,65,42.5340547578,1.1
2008-12-23,60,42.5683103385,1.1
2008-12-24,45,42.6037374506,1.2
2008-12-25,50,42.6409250151,0.7
2008-12-26,45.8,42.6804619531,1.3
2008-12-27,45,42.7229371856,1.3
2008-12-28,40,42.7689396335,1
2008-12-29,55,42.819058218,1.3
2008-12-30,60,42.8738818598,1.3
2008-12-31,80,42.9339994802,1.4
2009-01-01,60,43,1.2444444444
2009-01-02,60,46,0.9555555556
2009-01-03,60,47,0.8
2009-01-04,50,47,1.1
2009-01-05,56,38,0.7
2009-01-06,50,42,0.9
2009-01-07,55,45,0.6
2009-01-08,65,47,0.9
2009-01-09,65,48,0.8
2009-01-10,65,48,1.1
2009-01-11,60,43,1
2009-01-12,50,42,0.5
2009-01-13,80,47,0.5
2009-01-14,76.8660968661,43,0.5
2009-01-15,69.2877492877,48,0.6
2009-01-16,60,43,0.5
2009-01-17,40,46,0.6
2009-01-18,35,45,0.5
2009-01-19,38.3928571429,43,0.5
2009-01-20,45,47,0.7
2009-01-21,55,48,0.8
2009-01-22,60,47,0.75
2009-01-23,40,43,0.7
2009-01-24,45,46,0.7
2009-01-25,40,42,0.6
2009-01-26,40,38,0.5
2009-01-27,40,42,0.6
2009-01-28,40,47,0.7
2009-01-29,40,47,0.6
2009-01-30,50,43,0.8
2009-01-31,40,47,0.86875
2009-02-01,45,46,0.9
2009-02-02,50,48,0.7
2009-02-03,40,48,0.6
2009-02-04,40,47,0.4
2009-02-05,41.5073529412,47,0.5653846154
2009-02-06,45,46,0.8
2009-02-07,60,42,0.9
2009-02-08,50,46,0.825
2009-02-09,60,47,0.7
2009-02-10,60,48,0.6
2009-02-11,50,47,0.8
2009-02-12,40,48,0.5
2009-02-13,45,47,0.8
2009-02-14,50,48,0.8
2009-02-15,55,48,0.5
2009-02-16,50,48,0.7
2009-02-17,45,46,0.9
2009-02-18,50,43,0.8
2009-02-19,59.0340909091,47,0.8
2009-02-20,65,48,0.8
2009-02-21,40,45,0.8
2009-02-22,47.5,48,0.6
2009-02-23,55,43,0.7
2009-02-24,55,48,0.8
2009-02-25,60,48,0.4
2009-02-26,50,47,0.4
2009-02-27,60,43,0.5
2009-02-28,55.6048387097,48,0.7
2009-03-01,50,48,0.7
2009-03-02,47.6284348865,48,0.5
2009-03-03,45.7586618877,48,0.8
2009-03-04,45,46,0.6
2009-03-05,45,47,0.5
2009-03-06,65,38,0.9
2009-03-07,70,43,0.7
2009-03-08,45,46,0.6
2009-03-09,50,470,1.1
2009-03-10,40,49,0.7
2009-03-11,47.5,48,0.7259259259
2009-03-12,60,48,0.7740740741
2009-03-13,70,46,0.8
2009-03-14,40,48,0.8
2009-03-15,10,46,1
2009-03-16,20,48,0.8
2009-03-17,12,43,0.6
2009-03-18,25,43,0.5
2009-03-19,20,47,0.6
2009-03-20,23,48,0.7
2009-03-21,20,48,0.9
2009-03-22,20,47,0.7
2009-03-23,20,46,0.5
2009-03-24,25,46,1
2009-03-25,22,47,0.8
2009-03-26,20,48,0.5
2009-03-27,20,43,1
2009-03-28,20,48,0.8
2009-03-29,20,49,1
2009-03-30,20,48,0.7
2009-03-31,22,42,1.1
2009-04-01,30,42,1.1
2009-04-02,20,42,1.1
2009-04-03,22,42,1.1
2009-04-04,27,47,1.1
2009-04-05,30,49,1.5
2009-04-06,32,47,1.2
2009-04-07,32,47,1.5
2009-04-08,30,47,1
2009-04-09,27,43,1.1
2009-04-10,21,49,1.2
2009-04-11,20,48,0.7
2009-04-12,20,47,1.3
2009-04-13,20,39,0.8
2009-04-14,20,45,0.8644736842
2009-04-15,20,46,1
2009-04-16,20,32,1.3
2009-04-17,20,26,1.4
2009-04-18,21,47,1.2
2009-04-19,21.5,48,0.9
2009-04-20,22.1,46,0.9
2009-04-21,20,47,1.2
2009-04-22,31,49,1
2009-04-23,31.5,45,1
2009-04-24,20,48,1
2009-04-25,27,48,1.1
2009-04-26,32,38,1.0972435728
2009-04-27,30,46,1.089451365
2009-04-28,17,42,1.0773389875
2009-04-29,20,47,1.0616220514
2009-04-30,30,43,1.0430161675
2009-05-01,20,46,1.0222369467
2009-05-02,20,37,1
2009-05-03,21.5,43,0.9121212121
2009-05-04,30,46,0.7727272727
2009-05-05,20,47,0.7
2009-05-06,30,48,1.2
2009-05-07,27,32,1.1
2009-05-08,31,38,1
2009-05-09,20,46,1.2
2009-05-10,30,42,1.1
2009-05-11,27,43,1.4
2009-05-12,20,42,0.9
2009-05-13,20,36,1
2009-05-14,20,43,0.9222222222
2009-05-15,20,46,0.7777777778
2009-05-16,20,38,0.7
2009-05-17,22.5,37,1
2009-05-18,25,32,1.3
2009-05-19,20,45,1.2
2009-05-20,22,46,1.113739546
2009-05-21,21,36,1.0346475508
2009-05-22,25,45,1
2009-05-23,20,46,1.5
2009-05-24,25,35,1.4698529412
2009-05-25,17,36,1.4
2009-05-26,20,43,1.1
2009-05-27,21,42,1.3
2009-05-28,25,46,1
2009-05-29,21,36,1.6
2009-05-30,21.5,38,1.8
2009-05-31,20,45,1.6
2009-06-01,20,42,1.2
2009-06-02,17,46,1.1
2009-06-03,17.5,38,1
2009-06-04,20,41.5,1
2009-06-05,21,45,1.5
2009-06-06,25,37,1.3
2009-06-07,21,36,0.8
2009-06-08,20.5,36,1
2009-06-09,30,38,0.7
2009-06-10,25,38,0.7
2009-06-11,22.5,36,1.1
2009-06-12,19.5,43,1.3
2009-06-13,21,38,1
2009-06-14,25,39,0.9
2009-06-15,22.725,38,0.6
2009-06-16,20,37,0.7
2009-06-17,19.5,38,0.8
2009-06-18,21,37,0.5
2009-06-19,21,37,1
2009-06-20,26,37,1.4
2009-06-21,25,36,1.1
2009-06-22,27,38,0.6
2009-06-23,22.5,36,0.8
2009-06-24,21.5,35,0.5
2009-06-25,21,36,0.7
2009-06-26,21,35,1.2
2009-06-27,21,43,1.3
2009-06-28,21.5,37,0.7
2009-06-29,21.5,35,0.9
2009-06-30,22.5,46,0.5
2009-07-01,21.5,38,0.7
2009-07-02,18.5,38,0.4
2009-07-03,20,37.25,0.4
2009-07-04,21,36,0.8
2009-07-05,20.6,35,0.9
2009-07-06,19,37,0.8222222222
2009-07-07,20.1,36,0.6777777778
2009-07-08,21.5,37,0.6
2009-07-09,20.5,32,0.6
2009-07-10,21.5,38,1.3
2009-07-11,20,37,0.6
2009-07-12,20,38,0.9
2009-07-13,21.5,38,0.6
2009-07-14,20,38,0.3
2009-07-15,19,38,0.4
2009-07-16,19.3616847826,32,0.4
2009-07-17,20.1,39,0.4
2009-07-18,21.5,35,0.6
2009-07-19,20,36,0.8
2009-07-20,21,36,1.1
2009-07-21,20,32,0.6
2009-07-22,21,38,1.1
2009-07-23,21.5,37,1.2
2009-07-24,21,28,1.3
2009-07-25,21,37,1.2355263158
2009-07-26,20.8,36,1.1
2009-07-27,20,38,0.8
2009-07-28,10.5,37,0.7
2009-07-29,20.5,32,1.1
2009-07-30,20,36,0.5
2009-07-31,20,37,0.8
2009-08-01,21.9,38,0.9
2009-08-02,19.5,38,0.986260454
2009-08-03,20,35,1.0653524492
2009-08-04,18,43,1.1
2009-08-05,20.6,38,1.1
2009-08-06,21,37,0.6
2009-08-07,20,38,0.9
2009-08-08,18,45,1.4
2009-08-09,18,46,0.8
2009-08-10,22,46,0.7
2009-08-11,20,48,0.6339285714
2009-08-12,20.5,38,0.6
2009-08-13,22,43,0.7
2009-08-14,25,46,1
2009-08-15,25,43,1.2
2009-08-16,22,49,1.4
2009-08-17,23,47,1.2
2009-08-18,24,47,0.9
2009-08-19,22,47,1.3
2009-08-20,24,47,1.2
2009-08-21,26,46,1.1
2009-08-22,20,43,1.1
2009-08-23,22,46,1.2
2009-08-24,20,46,1.3
2009-08-25,20,38,1.3
2009-08-26,20,28,1.3
2009-08-27,22,37,0.9
2009-08-28,22,37,0.7
2009-08-29,20,46,0.7
2009-08-30,24,43,0.7
2009-08-31,25,37,0.8
2009-09-01,25,38,0.9
2009-09-02,24,33,0.6
2009-09-03,25,37,0.6
2009-09-04,25,46,0.9
2009-09-05,20,43,0.9
2009-09-06,23,45,1.2
2009-09-07,28,37,1
2009-09-08,18,43,0.7
2009-09-09,18,46,0.9
2009-09-10,22,47,0.8
2009-09-11,20,47,1.4
2009-09-12,20,46,0.7
2009-09-13,18,47,0.8
2009-09-14,20,43,1
2009-09-15,18,39,1.1
2009-09-16,17,43,1
2009-09-17,17,46,0.8
2009-09-18,17,47,1.1
2009-09-19,17,46,0.9
2009-09-20,17,42,1.3
2009-09-21,18,48,0.9
2009-09-22,20,39,1
2009-09-23,24,48,0.7
2009-09-24,17,42,1
2009-09-25,16,43,0.8
2009-09-26,20,47,0.9
2009-09-27,22,43,1.1
2009-09-28,18,46,1.2921875
2009-09-29,20,42,1.4
2009-09-30,20,47,1.3
2009-10-01,18,35,0.8
2009-10-02,22,30,0.7
2009-10-03,22,32,0.6
2009-10-04,20,35,0.7
2009-10-05,26,38,1.3
2009-10-06,18,32,1.2494485294
2009-10-07,29,32,1.1235294118
2009-10-08,28.7529834561,33,0.9608455882
2009-10-09,28.0675408616,36,0.8
2009-10-10,27.0270827728,37,0.6
2009-10-11,25.7150197458,38,0.7
2009-10-12,24.2147623365,37.5,0.68583878
2009-10-13,22.6097211012,37,0.6494553377
2009-10-14,20.983306596,39,0.6
2009-10-15,19.4189293769,35,0.3
2009-10-16,18,38,0.4
2009-10-17,16.1703995157,38.6985294118,0.5
2009-10-18,15,39,0.4
2009-10-19,17,37,0.3339285714
2009-10-20,15,47,0.3
2009-10-21,25,37,0.8
2009-10-22,18,37,0.5
2009-10-23,18,34,0.8
2009-10-24,20,36,1
2009-10-25,18,37,0.8
2009-10-26,20,34,1.8
2009-10-27,18,34,0.7
2009-10-28,20,34,1
2009-10-29,22,38,0.9
2009-10-30,20,35,0.6
2009-10-31,18,35,1.1
2009-11-01,20,32,0.7
2009-11-02,22,32,0.6
2009-11-03,24,34,0.9
2009-11-04,20,39,0.9
2009-11-05,20,39,0.95
2009-11-06,15,32,1
2009-11-07,22,37,0.6
2009-11-08,15,46,1
2009-11-09,30,38,1.1
2009-11-10,15,35,0.7
2009-11-11,25,46,0.9
2009-11-12,20,37,0.75
2009-11-13,18,39,0.6
2009-11-14,22,35,1.3
2009-11-15,12,39,1
2009-11-16,15,38.5,0.5
2009-11-17,18,38,0.7
2009-11-18,18,39,0.4
2009-11-19,18,38,0.3
2009-11-20,20,37,0.6
2009-11-21,20,37,0.5
2009-11-22,20,38,0.6
2009-11-23,20,38,0.6
2009-11-24,20,38,0.4
2009-11-25,20,37,0.3
2009-11-26,20,43,0.3
2009-11-27,20,39,0.6
2009-11-28,20,38,0.5
2009-11-29,20,39,0.4
2009-11-30,20,38,0.5
2009-12-01,20,4.7,0.3
2009-12-02,33,4.8,0.6
2009-12-03,20,4.7,0.5
2009-12-04,21,4.8,0.7
2009-12-05,22,4.5,0.5
2009-12-06,22,3.8,0.4
2009-12-07,22,3.8,1.1
2009-12-08,21.3879310345,3.8,0.6
2009-12-09,20,4.05,0.9
2009-12-10,15,4.3,0.8
2009-12-11,22,4.3,0.7
2009-12-12,22,4.5,0.7
2009-12-13,20,4.6,0.8
2009-12-14,20,3.9,0.5
2009-12-15,22,3.8,0.9
2009-12-16,20.1851851852,3.6,0.6
2009-12-17,16.8148148148,3.6,0.5
2009-12-18,15,3.4,0.8
2009-12-19,20,3.7,0.9
2009-12-20,15,4.3,0.7
2009-12-21,22,3.8,1.1
2009-12-22,12.5,3.6,0.8
2009-12-23,22,3.8,0.4
2009-12-24,22,3.7,0.5037037037
2009-12-25,22,3.825,0.6962962963
2009-12-26,22,4.1,0.8
2009-12-27,22,4.375,0.4
2009-12-28,20,4.5,0.6
2009-12-29,20,3.7,0.7
2009-12-30,22,3.7,0.7
2009-12-31,20,3.2,0.4
2010-01-01,22,3.7,0.7
2010-01-02,30,3.8,0.6
2010-01-03,18,3.4,0.5
2010-01-04,20,3.7,0.7
2010-01-05,22,3.4,0.4
2010-01-06,22,12,0.8
2010-01-07,22,11,0.75
2010-01-08,22,12,0.7
2010-01-09,20,12,0.9
2010-01-10,20,10,0.6
2010-01-11,20,10,0.5
2010-01-12,20,12,0.7
2010-01-13,25,13,0.7
2010-01-14,23.5,14,0.85
2010-01-15,22,14,1
2010-01-16,25,14,0.7
2010-01-17,25,15,1.2
2010-01-18,25,12,0.9
2010-01-19,30,14,1.7
2010-01-20,22,13,0.8
2010-01-21,22,11,1.05
2010-01-22,25,9,1.3
2010-01-23,25,11,1.2
2010-01-24,30,23,1
2010-01-25,30,18,0.9
2010-01-26,22,18,1.08
2010-01-27,22,16,1.3
2010-01-28,25,17,1.37
2010-01-29,23,15,1.4
2010-01-30,24,5,0.8
2010-01-31,25,14,1.3
2010-02-01,22,15,0.7
2010-02-02,30,15,1.4
2010-02-03,30,17,1.2
2010-02-04,30,16,1.0078125
2010-02-05,20,15,0.9
2010-02-06,20,14.3392857143,1.5
2010-02-07,25,14,0.8
2010-02-08,26,18,0.7
2010-02-09,22,16,1.1
2010-02-10,18,16,1.2
2010-02-11,22,14,0.5
2010-02-12,22,15,0.6
2010-02-13,20.6428571429,17,0.9
2010-02-14,18,15,0.9
2010-02-15,14,21,1.4
2010-02-16,25,21,0.5
2010-02-17,22,17,0.8
2010-02-18,22,21,0.7
2010-02-19,23,14,0.5
2010-02-20,24,16,0.9
2010-02-21,33,15,0.4
2010-02-22,20,17,0.55
2010-02-23,22,17,0.7
2010-02-24,27,17,0.4
2010-02-25,22,15,0.4
2010-02-26,27,14,0.3
2010-02-27,22,19,0.7
2010-02-28,20,19,0.4
2010-03-01,25,18,0.7
2010-03-02,18,19,1
2010-03-03,18,15,1
2010-03-04,21,19,0.5
2010-03-05,18,17,0.8
2010-03-06,28,15,0.8
2010-03-07,30,23,0.4
2010-03-08,30,25,0.8
2010-03-09,25,23,0.8
2010-03-10,20,27,1.1
2010-03-11,24,24,0.6
2010-03-12,22,24,1
2010-03-13,30,23,1.2
2010-03-14,22,26,0.7
2010-03-15,27.5,25,0.9
2010-03-16,33,26,0.5
2010-03-17,20,25,1.1
2010-03-18,33,24,0.4
2010-03-19,22,25,0.7
2010-03-20,22,28,0.9
2010-03-21,33,28,0.7
2010-03-22,22,29,1
2010-03-23,33,24,1.3175
2010-03-24,25,26,1.5
2010-03-25,30,26,1
2010-03-26,27,26,1
2010-03-27,29,26,1.8
2010-03-28,24,28,1
2010-03-29,22,25,1.2
2010-03-30,22,28,0.8
2010-03-31,20,26,1.4
2010-04-01,20,23,0.8
2010-04-02,20,27,1.5
2010-04-03,30,27,1.6115736166
2010-04-04,33,24,1.719812253
2010-04-05,30,25,1.8211585968
2010-04-06,30,24,1.912055336
2010-04-07,20,24,1.9889451581
2010-04-08,20,25,2.048270751
2010-04-09,30,25,2.0864748024
2010-04-10,45,24,2.1
2010-04-11,30,22,1.5
2010-04-12,40,24.5,1.2
2010-04-13,40,27,0.8
2010-04-14,37.1875,23,0.9017857143
2010-04-15,31,25,1.1
2010-04-16,24.8125,26,1.4
2010-04-17,22,25,2
2010-04-18,24,24,1.1
2010-04-19,32,24,1.7
2010-04-20,23,25,1.7
2010-04-21,27,26,1
2010-04-22,36,25,0.8
2010-04-23,24,26,1.7
2010-04-24,40,25,1.1
2010-04-25,40,26,1.4
2010-04-26,40,23,1.1
2010-04-27,40,24.5,1.45
2010-04-28,40,26,1.8
2010-04-29,40,25,0.7
2010-04-30,40,26,1.2
2010-05-01,30,24,1.8
2010-05-02,45,25,2
2010-05-03,41,26,1.7
2010-05-04,30,25,2
2010-05-05,28,24,2.3
2010-05-06,30,25,2.1
2010-05-07,30,26,1.9
2010-05-08,35,23,2.4
2010-05-09,40,26,1
2010-05-10,40,24,2.5
2010-05-11,44,25,3
2010-05-12,40,26,1.7
2010-05-13,30,24,1.4
2010-05-14,30,25,2.6
2010-05-15,35,24,2.4
2010-05-16,40,25,2.1424825175
2010-05-17,33,25,1.8
2010-05-18,35,25,1
2010-05-19,30,24,2
2010-05-20,32,25,1.7
2010-05-21,22,27,1.4
2010-05-22,20,24,1.9
2010-05-23,30,25,2.3509615385
2010-05-24,20,25,2.6
2010-05-25,15,24,2
2010-05-26,22,25,1.3
2010-05-27,22,24,1.1
2010-05-28,22,25,1.6
2010-05-29,22,24,2.1
2010-05-30,30,25,2.2
2010-05-31,30,25,1.8
2010-06-01,35,25,1.5
2010-06-02,35,25,1.4
2010-06-03,35,15,0.8
2010-06-04,30,25,1.25
2010-06-05,35,28,1.7
2010-06-06,22,24,1.1
2010-06-07,35,25,1.4
2010-06-08,35,25,2
2010-06-09,33,26,1.3
2010-06-10,25,25,1.1
2010-06-11,33,26,1.2
2010-06-12,30,25,1.2396375099
2010-06-13,22,24,1.2717100079
2010-06-14,30,24,1.3
2010-06-15,33.4,26,1.3282899921
2010-06-16,35,24,1.3603624902
2010-06-17,22,25,1.4
2010-06-18,32,26,1.5
2010-06-19,23,25,1.5
2010-06-20,30,26,1.7
2010-06-21,30,23,1.3
2010-06-22,30,23,0.9
2010-06-23,24,26,1.8
2010-06-24,30,25,1.7222222222
2010-06-25,30.119079686,25,1.5777777778
2010-06-26,30.2379221972,25,1.5
2010-06-27,30.3563665219,25,1.7
2010-06-28,30.4742516485,25,1.4
2010-06-29,30.5914165654,25,1.3
2010-06-30,30.7077002609,29,1.6
2010-07-01,30.8229417234,26,1.5931412894
2010-07-02,30.9369799413,23,1.5747599451
2010-07-03,31.0496539029,25,1.5481481482
2010-07-04,31.1608025966,24,1.5165980796
2010-07-05,31.2702650108,24,1.4834019204
2010-07-06,31.3778801337,24,1.4518518519
2010-07-07,31.4834869538,24,1.4252400549
2010-07-08,31.5869244595,26,1.4068587106
2010-07-09,31.688031639,26,1.4
2010-07-10,31.7866474809,25,1.6
2010-07-11,31.8826109733,25,1.4
2010-07-12,31.9757611048,24,1.7
2010-07-13,32.0659368635,25,1.4148148148
2010-07-14,32.152977238,25,0.8851851852
2010-07-15,32.2367212166,23,0.6
2010-07-16,32.3170077876,24,1
2010-07-17,32.3936759395,25,0.8
2010-07-18,32.4665646605,25,1.4
2010-07-19,32.535512939,25,1.1
2010-07-20,32.6003597634,25,1.5
2010-07-21,32.6609441221,24,1.15
2010-07-22,32.7171050033,25,0.8
2010-07-23,32.7686813956,24,1.3
2010-07-24,32.8155122872,25,1.6
2010-07-25,32.8574366665,24,1.2
2010-07-26,32.8942935219,24,1.1
2010-07-27,32.9259218417,23,1.4
2010-07-28,32.9521606143,23,1.1
2010-07-29,32.9728488281,24,0.8
2010-07-30,32.9878254714,24,1.4
2010-07-31,32.9969295326,25,1.4
2010-08-01,33,25,0.7
2010-08-02,30,25,2.1
2010-08-03,33,25,1.1
2010-08-04,33,25,1.1
2010-08-05,32,26,1.2
2010-08-06,36,25,1.6
2010-08-07,20,25,1.4
2010-08-08,36,26,1.8
2010-08-09,45,25,1.7
2010-08-10,40,27,1.1
2010-08-11,35,26,1.8
2010-08-12,45,27,1.1
2010-08-13,35,27,1.7
2010-08-14,40,26,1.4
2010-08-15,24,24.75,1.8
2010-08-16,30,24,2.2
2010-08-17,30,24,1.7
2010-08-18,30,26,1.9
2010-08-19,24,25,1.4
2010-08-20,30,24,1.9
2010-08-21,25,25,1.3
2010-08-22,24.5878876992,25,1.1
2010-08-23,24.1841136099,25,1.7
2010-08-24,23.7951906634,25,0.95
2010-08-25,23.4276317912,24,0.2
2010-08-26,23.0879499246,25,1.1
2010-08-27,22.782657995,25,1.6
2010-08-28,22.5182689338,24,1.7
2010-08-29,22.3012956723,25,1.5
2010-08-30,22.138251142,28,2
2010-08-31,22.0356482741,25,1.5
2010-09-01,22,24,0.8
